invoice_id,booking_id,customer_id,invoice_date,due_date,payment_terms_days,room_revenue_jpy,ancillary_revenue_jpy,invoice_amount_jpy
365,365,1113,2025-01-14,2025-02-13,30,61195.0,21277.0,82472.0
366,366,1028,2025-01-10,2025-01-25,15,10012.0,3312.0,13324.0
367,367,1077,2025-01-10,2025-02-09,30,18269.0,2224.0,20493.0
368,368,1056,2025-01-12,2025-01-27,15,64443.0,18014.0,82457.0
369,369,1052,2025-01-10,2025-02-09,30,12202.0,2513.0,14715.0
370,370,1010,2025-01-11,2025-02-10,30,26176.0,3427.0,29603.0
371,371,1106,2025-01-11,2025-01-26,15,27716.0,6795.0,34511.0
372,372,1102,2025-01-12,2025-02-11,30,81903.0,14068.0,95971.0
373,373,1019,2025-01-11,2025-01-26,15,49968.0,14648.0,64616.0
374,374,1043,2025-01-11,2025-02-10,30,26354.0,4586.0,30940.0
375,375,1115,2025-01-11,2025-02-10,30,65186.0,22676.0,87862.0
376,376,1095,2025-01-10,2025-01-25,15,20750.0,2806.0,23556.0
377,377,1066,2025-01-11,2025-02-10,30,77824.0,10403.0,88227.0
378,378,1087,2025-01-12,2025-02-26,45,56898.0,20713.0,77611.0
379,379,1116,2025-01-11,2025-02-10,30,23524.0,5054.0,28578.0
380,380,1101,2025-01-12,2025-02-11,30,43809.0,6494.0,50303.0
381,381,1007,2025-01-11,2025-02-10,30,52282.0,19088.0,71370.0
382,382,1019,2025-01-10,2025-01-25,15,16338.0,5816.0,22154.0
383,383,1090,2025-01-10,2025-01-25,15,28823.0,5893.0,34716.0
384,384,1053,2025-01-10,2025-02-09,30,13550.0,3760.0,17310.0
385,385,1109,2025-01-11,2025-02-10,30,40472.0,7223.0,47695.0
386,386,1085,2025-01-10,2025-02-24,45,18746.0,5485.0,24231.0
387,387,1059,2025-01-11,2025-01-26,15,27030.0,4663.0,31693.0
388,388,1083,2025-01-10,2025-02-09,30,25745.0,7167.0,32912.0
389,389,1123,2025-01-10,2025-02-09,30,28124.0,4916.0,33040.0
390,390,1037,2025-01-11,2025-01-26,15,26976.0,3825.0,30801.0
391,391,1062,2025-01-12,2025-02-11,30,54570.0,10838.0,65408.0
392,392,1087,2025-01-13,2025-02-12,30,50296.0,7880.0,58176.0
393,393,1045,2025-01-13,2025-01-28,15,76568.0,21854.0,98422.0
394,394,1045,2025-01-11,2025-01-26,15,12135.0,3641.0,15776.0
395,395,1035,2025-01-13,2025-01-28,15,78456.0,22245.0,100701.0
396,396,1079,2025-01-13,2025-02-12,30,87003.0,13600.0,100603.0
397,397,1030,2025-01-11,2025-02-10,30,19271.0,4430.0,23701.0
398,398,1013,2025-01-12,2025-02-26,45,24488.0,8610.0,33098.0
399,399,1084,2025-01-11,2025-02-10,30,19255.0,5684.0,24939.0
400,400,1026,2025-01-14,2025-02-13,30,100544.0,29187.0,129731.0
401,401,1084,2025-01-11,2025-02-25,45,20747.0,7346.0,28093.0
402,402,1120,2025-01-12,2025-02-11,30,38630.0,4756.0,43386.0
403,403,1005,2025-01-14,2025-01-29,15,55536.0,14079.0,69615.0
404,404,1120,2025-01-12,2025-02-11,30,42558.0,5446.0,48004.0
405,405,1078,2025-01-14,2025-02-13,30,78420.0,27952.0,106372.0
406,406,1083,2025-01-15,2025-02-14,30,64245.0,7932.0,72177.0
407,407,1025,2025-01-12,2025-02-11,30,38762.0,10279.0,49041.0
408,408,1083,2025-01-11,2025-02-10,30,29870.0,6542.0,36412.0
409,409,1097,2025-01-11,2025-02-25,45,12982.0,2704.0,15686.0
410,410,1052,2025-01-12,2025-02-11,30,22764.0,3904.0,26668.0
411,411,1018,2025-01-12,2025-01-27,15,62800.0,10658.0,73458.0
412,412,1050,2025-01-14,2025-02-13,30,48340.0,14324.0,62664.0
413,413,1002,2025-01-13,2025-02-12,30,36390.0,7178.0,43568.0
414,414,1086,2025-01-12,2025-02-11,30,28372.0,9166.0,37538.0
415,415,1091,2025-01-11,2025-02-25,45,10501.0,2646.0,13147.0
416,416,1121,2025-01-13,2025-01-28,15,55050.0,7263.0,62313.0
417,417,1096,2025-01-12,2025-02-26,45,26080.0,9797.0,35877.0
418,418,1117,2025-01-12,2025-01-27,15,52338.0,9065.0,61403.0
419,419,1097,2025-01-12,2025-02-11,30,25600.0,7768.0,33368.0
420,420,1068,2025-01-13,2025-02-12,30,58464.0,13424.0,71888.0
421,421,1065,2025-01-11,2025-02-25,45,20116.0,3568.0,23684.0
422,422,1110,2025-01-12,2025-01-27,15,26264.0,9498.0,35762.0
423,423,1066,2025-01-11,2025-02-10,30,17843.0,6512.0,24355.0
424,424,1054,2025-01-11,2025-02-10,30,12429.0,2768.0,15197.0
425,425,1051,2025-01-11,2025-02-10,30,13218.0,4085.0,17303.0
426,426,1010,2025-01-11,2025-02-25,45,11130.0,2946.0,14076.0
427,427,1009,2025-01-11,2025-02-25,45,15012.0,2924.0,17936.0
428,428,1024,2025-01-12,2025-02-11,30,50252.0,14921.0,65173.0
429,429,1115,2025-01-13,2025-02-12,30,52395.0,19297.0,71692.0
430,430,1049,2025-01-14,2025-02-13,30,47244.0,16355.0,63599.0
431,431,1016,2025-01-15,2025-01-30,15,69985.0,23759.0,93744.0
432,432,1094,2025-01-12,2025-02-11,30,28278.0,5359.0,33637.0
433,433,1093,2025-01-13,2025-02-12,30,82608.0,27245.0,109853.0
434,434,1032,2025-01-12,2025-02-11,30,36358.0,4398.0,40756.0
435,435,1005,2025-01-11,2025-02-25,45,13870.0,2516.0,16386.0
436,436,1114,2025-01-12,2025-02-11,30,58204.0,13060.0,71264.0
437,437,1087,2025-01-11,2025-02-25,45,23471.0,3613.0,27084.0
438,438,1052,2025-01-11,2025-02-10,30,17509.0,2715.0,20224.0
439,439,1038,2025-01-12,2025-01-27,15,25482.0,3230.0,28712.0
440,440,1074,2025-01-14,2025-01-29,15,48404.0,9615.0,58019.0
441,441,1085,2025-01-13,2025-02-12,30,54414.0,14841.0,69255.0
442,442,1072,2025-01-12,2025-02-26,45,38352.0,5413.0,43765.0
443,443,1064,2025-01-14,2025-01-29,15,95196.0,11515.0,106711.0
444,444,1049,2025-01-11,2025-02-10,30,11890.0,2160.0,14050.0
445,445,1097,2025-01-11,2025-02-25,45,33682.0,10197.0,43879.0
446,446,1110,2025-01-11,2025-02-10,30,19553.0,5268.0,24821.0
447,447,1072,2025-01-13,2025-02-12,30,44502.0,10117.0,54619.0
448,448,1058,2025-01-13,2025-02-12,30,36222.0,12388.0,48610.0
449,449,1025,2025-01-12,2025-02-11,30,33115.0,11886.0,45001.0
450,450,1103,2025-01-13,2025-02-12,30,26062.0,4988.0,31050.0
451,451,1062,2025-01-14,2025-02-13,30,55623.0,15444.0,71067.0
452,452,1025,2025-01-15,2025-01-30,15,52948.0,13567.0,66515.0
453,453,1062,2025-01-12,2025-01-27,15,24544.0,8252.0,32796.0
454,454,1042,2025-01-14,2025-01-29,15,72324.0,25157.0,97481.0
455,455,1046,2025-01-13,2025-02-12,30,66704.0,10796.0,77500.0
456,456,1093,2025-01-13,2025-02-12,30,21736.0,7043.0,28779.0
457,457,1048,2025-01-14,2025-01-29,15,39111.0,6460.0,45571.0
458,458,1071,2025-01-12,2025-02-11,30,12640.0,2214.0,14854.0
459,459,1020,2025-01-13,2025-01-28,15,49870.0,8628.0,58498.0
460,460,1121,2025-01-12,2025-02-26,45,12684.0,4063.0,16747.0
461,461,1124,2025-01-12,2025-01-27,15,20261.0,3645.0,23906.0
462,462,1018,2025-01-14,2025-01-29,15,54756.0,7443.0,62199.0
463,463,1070,2025-01-13,2025-01-28,15,34072.0,10573.0,44645.0
464,464,1105,2025-01-16,2025-01-31,15,128610.0,26496.0,155106.0
465,465,1108,2025-01-14,2025-01-29,15,53730.0,6851.0,60581.0
466,466,1008,2025-01-12,2025-01-27,15,18717.0,3213.0,21930.0
467,467,1062,2025-01-14,2025-02-13,30,59979.0,12471.0,72450.0
468,468,1093,2025-01-12,2025-01-27,15,18171.0,5215.0,23386.0
469,469,1105,2025-01-16,2025-02-15,30,63740.0,8045.0,71785.0
470,470,1068,2025-01-13,2025-01-28,15,39632.0,6334.0,45966.0
471,471,1105,2025-01-12,2025-02-11,30,14694.0,4418.0,19112.0
472,472,1032,2025-01-14,2025-01-29,15,41205.0,9153.0,50358.0
473,473,1109,2025-01-12,2025-02-11,30,24732.0,6257.0,30989.0
474,474,1049,2025-01-16,2025-01-31,15,68305.0,15925.0,84230.0
475,475,1022,2025-01-12,2025-02-11,30,18697.0,6211.0,24908.0
476,476,1125,2025-01-14,2025-02-13,30,33867.0,6403.0,40270.0
477,477,1028,2025-01-13,2025-01-28,15,30160.0,5827.0,35987.0
478,478,1088,2025-01-14,2025-01-29,15,74076.0,25286.0,99362.0
479,479,1005,2025-01-15,2025-02-14,30,119428.0,21410.0,140838.0
480,480,1106,2025-01-15,2025-03-01,45,51200.0,11732.0,62932.0
481,481,1021,2025-01-13,2025-01-28,15,38384.0,8734.0,47118.0
482,482,1050,2025-01-13,2025-02-27,45,35176.0,10950.0,46126.0
483,483,1093,2025-01-12,2025-02-11,30,16754.0,4146.0,20900.0
484,484,1010,2025-01-14,2025-02-13,30,39753.0,14386.0,54139.0
485,485,1004,2025-01-15,2025-02-14,30,33780.0,6911.0,40691.0
486,486,1030,2025-01-15,2025-02-14,30,59799.0,10972.0,70771.0
487,487,1011,2025-01-16,2025-03-02,45,48056.0,10586.0,58642.0
488,488,1010,2025-01-13,2025-02-12,30,28776.0,5389.0,34165.0
489,489,1041,2025-01-13,2025-02-12,30,11543.0,2080.0,13623.0
490,490,1057,2025-01-13,2025-02-27,45,11412.0,2183.0,13595.0
491,491,1072,2025-01-13,2025-02-12,30,13073.0,2354.0,15427.0
492,492,1071,2025-01-13,2025-02-12,30,19884.0,6396.0,26280.0
493,493,1050,2025-01-14,2025-02-13,30,24038.0,4823.0,28861.0
494,494,1032,2025-01-15,2025-03-01,45,100839.0,18608.0,119447.0
495,495,1064,2025-01-13,2025-01-28,15,19201.0,2449.0,21650.0
496,496,1039,2025-01-13,2025-02-12,30,13306.0,3424.0,16730.0
497,497,1077,2025-01-13,2025-01-28,15,18444.0,4904.0,23348.0
498,498,1001,2025-01-14,2025-01-29,15,40922.0,11425.0,52347.0
499,499,1043,2025-01-13,2025-02-12,30,25903.0,8368.0,34271.0
500,500,1077,2025-01-15,2025-02-14,30,35391.0,8498.0,43889.0
501,501,1124,2025-01-13,2025-02-27,45,12917.0,3519.0,16436.0
502,502,1082,2025-01-13,2025-02-12,30,13487.0,4259.0,17746.0
503,503,1051,2025-01-14,2025-02-13,30,32942.0,6368.0,39310.0
504,504,1070,2025-01-16,2025-02-15,30,55836.0,16833.0,72669.0
505,505,1027,2025-01-15,2025-03-01,45,36912.0,11883.0,48795.0
506,506,1105,2025-01-13,2025-02-12,30,10253.0,2208.0,12461.0
507,507,1033,2025-01-15,2025-01-30,15,100809.0,25247.0,126056.0
508,508,1010,2025-01-15,2025-02-14,30,58077.0,15200.0,73277.0
509,509,1112,2025-01-14,2025-02-13,30,20818.0,2872.0,23690.0
510,510,1047,2025-01-14,2025-02-13,30,35370.0,4694.0,40064.0
511,511,1032,2025-01-15,2025-02-14,30,57024.0,8187.0,65211.0
512,512,1006,2025-01-14,2025-02-28,45,36074.0,9527.0,45601.0
513,513,1102,2025-01-14,2025-01-29,15,39386.0,8409.0,47795.0
514,514,1066,2025-01-13,2025-02-12,30,12462.0,4426.0,16888.0
515,515,1060,2025-01-14,2025-02-13,30,37316.0,12787.0,50103.0
516,516,1045,2025-01-14,2025-02-28,45,69306.0,24861.0,94167.0
517,517,1107,2025-01-14,2025-02-28,45,52106.0,8804.0,60910.0
518,518,1059,2025-01-13,2025-02-12,30,24889.0,9013.0,33902.0
519,519,1058,2025-01-14,2025-02-13,30,71140.0,8813.0,79953.0
520,520,1015,2025-01-13,2025-02-12,30,13582.0,4199.0,17781.0
521,521,1095,2025-01-13,2025-02-27,45,13372.0,3510.0,16882.0
522,522,1072,2025-01-13,2025-02-12,30,10431.0,2737.0,13168.0
523,523,1085,2025-01-14,2025-02-13,30,24408.0,7941.0,32349.0
524,524,1026,2025-01-13,2025-02-12,30,12177.0,2610.0,14787.0
525,525,1091,2025-01-14,2025-02-28,45,25658.0,3981.0,29639.0
526,526,1112,2025-01-13,2025-02-12,30,34230.0,7773.0,42003.0
527,527,1063,2025-01-14,2025-02-13,30,40110.0,5285.0,45395.0
528,528,1079,2025-01-14,2025-02-13,30,39680.0,5478.0,45158.0
529,529,1087,2025-01-13,2025-02-12,30,12049.0,2666.0,14715.0
530,530,1011,2025-01-13,2025-02-27,45,18637.0,6942.0,25579.0
531,531,1019,2025-01-14,2025-02-13,30,11876.0,1866.0,13742.0
532,532,1082,2025-01-15,2025-01-30,15,35394.0,8229.0,43623.0
533,533,1023,2025-01-17,2025-02-16,30,76120.0,17621.0,93741.0
534,534,1007,2025-01-15,2025-02-14,30,35528.0,5387.0,40915.0
535,535,1025,2025-01-18,2025-02-02,15,136685.0,39744.0,176429.0
536,536,1054,2025-01-18,2025-02-02,15,141440.0,46801.0,188241.0
537,537,1073,2025-01-15,2025-03-01,45,36942.0,10765.0,47707.0
538,538,1022,2025-01-16,2025-01-31,15,37365.0,13965.0,51330.0
539,539,1064,2025-01-15,2025-02-14,30,70722.0,13645.0,84367.0
540,540,1047,2025-01-14,2025-02-28,45,18831.0,3712.0,22543.0
541,541,1057,2025-01-16,2025-02-15,30,47079.0,13999.0,61078.0
542,542,1039,2025-01-18,2025-02-17,30,97920.0,34377.0,132297.0
543,543,1111,2025-01-14,2025-02-28,45,22342.0,4223.0,26565.0
544,544,1104,2025-01-15,2025-01-30,15,65008.0,12503.0,77511.0
545,545,1079,2025-01-16,2025-01-31,15,51993.0,9263.0,61256.0
546,546,1008,2025-01-14,2025-02-13,30,18670.0,2513.0,21183.0
547,547,1022,2025-01-15,2025-02-14,30,38730.0,7537.0,46267.0
548,548,1116,2025-01-16,2025-01-31,15,37299.0,11592.0,48891.0
549,549,1101,2025-01-14,2025-02-13,30,21291.0,6560.0,27851.0
550,550,1017,2025-01-14,2025-02-13,30,11773.0,1427.0,13200.0
551,551,1098,2025-01-16,2025-02-15,30,34032.0,10133.0,44165.0
552,552,1049,2025-01-15,2025-02-14,30,59522.0,9518.0,69040.0
553,553,1012,2025-01-15,2025-01-30,15,23196.0,8313.0,31509.0
554,554,1063,2025-01-16,2025-03-02,45,40347.0,12455.0,52802.0
555,555,1094,2025-01-14,2025-01-29,15,11873.0,3761.0,15634.0
556,556,1102,2025-01-18,2025-02-17,30,60045.0,13902.0,73947.0
557,557,1028,2025-01-14,2025-02-13,30,15688.0,2099.0,17787.0
558,558,1110,2025-01-14,2025-01-29,15,17655.0,5683.0,23338.0
559,559,1007,2025-01-14,2025-02-13,30,18172.0,3867.0,22039.0
560,560,1021,2025-01-15,2025-02-14,30,29936.0,6682.0,36618.0
561,561,1026,2025-01-14,2025-02-13,30,12888.0,3648.0,16536.0
562,562,1113,2025-01-17,2025-02-16,30,95920.0,11910.0,107830.0
563,563,1048,2025-01-16,2025-03-02,45,43809.0,11357.0,55166.0
564,564,1097,2025-01-15,2025-02-14,30,33464.0,4874.0,38338.0
565,565,1001,2025-01-16,2025-02-15,30,34482.0,8989.0,43471.0
566,566,1002,2025-01-14,2025-02-28,45,11560.0,2552.0,14112.0
567,567,1055,2025-01-16,2025-01-31,15,54615.0,11225.0,65840.0
568,568,1014,2025-01-15,2025-02-14,30,41314.0,5689.0,47003.0
569,569,1100,2025-01-17,2025-03-03,45,54500.0,16693.0,71193.0
570,570,1073,2025-01-17,2025-03-03,45,127084.0,35027.0,162111.0
571,571,1093,2025-01-16,2025-02-15,30,36924.0,4998.0,41922.0
572,572,1028,2025-01-16,2025-02-15,30,57144.0,8081.0,65225.0
573,573,1124,2025-01-15,2025-02-14,30,11807.0,1973.0,13780.0
574,574,1083,2025-01-17,2025-02-01,15,36354.0,8843.0,45197.0
575,575,1089,2025-01-16,2025-02-15,30,22556.0,7242.0,29798.0
576,576,1027,2025-01-17,2025-02-01,15,34650.0,5458.0,40108.0
577,577,1115,2025-01-16,2025-02-15,30,36522.0,8293.0,44815.0
578,578,1031,2025-01-15,2025-01-30,15,33028.0,11263.0,44291.0
579,579,1120,2025-01-16,2025-02-15,30,45382.0,15982.0,61364.0
580,580,1054,2025-01-16,2025-02-15,30,24468.0,6009.0,30477.0
581,581,1003,2025-01-17,2025-02-16,30,42945.0,10224.0,53169.0
582,582,1119,2025-01-15,2025-02-14,30,17687.0,4812.0,22499.0
583,583,1054,2025-01-17,2025-02-01,15,35475.0,9391.0,44866.0
584,584,1069,2025-01-16,2025-03-02,45,23574.0,6243.0,29817.0
585,585,1104,2025-01-15,2025-02-14,30,17410.0,5078.0,22488.0
586,586,1098,2025-01-15,2025-02-14,30,12602.0,3445.0,16047.0
587,587,1109,2025-01-17,2025-03-03,45,92637.0,13763.0,106400.0
588,588,1015,2025-01-15,2025-02-14,30,11097.0,1564.0,12661.0
589,589,1016,2025-01-16,2025-02-15,30,25126.0,8932.0,34058.0
590,590,1064,2025-01-15,2025-02-14,30,10990.0,2125.0,13115.0
591,591,1017,2025-01-16,2025-02-15,30,50154.0,7502.0,57656.0
592,592,1016,2025-01-18,2025-02-17,30,70100.0,8742.0,78842.0
593,593,1092,2025-01-15,2025-02-14,30,32071.0,5663.0,37734.0
594,594,1066,2025-01-16,2025-02-15,30,52056.0,17596.0,69652.0
595,595,1014,2025-01-16,2025-02-15,30,24254.0,5715.0,29969.0
596,596,1095,2025-01-17,2025-02-16,30,79344.0,25355.0,104699.0
597,597,1050,2025-01-15,2025-03-01,45,18457.0,3231.0,21688.0
598,598,1005,2025-01-15,2025-01-30,15,27585.0,8666.0,36251.0
599,599,1054,2025-01-18,2025-02-17,30,69064.0,15774.0,84838.0
600,600,1074,2025-01-15,2025-02-14,30,26165.0,7613.0,33778.0
601,601,1006,2025-01-16,2025-01-31,15,26870.0,6011.0,32881.0
602,602,1037,2025-01-15,2025-01-30,15,28602.0,8578.0,37180.0
603,603,1038,2025-01-15,2025-02-14,30,29819.0,8997.0,38816.0
604,604,1060,2025-01-15,2025-02-14,30,18779.0,3113.0,21892.0
605,605,1070,2025-01-19,2025-03-05,45,64580.0,10346.0,74926.0
606,606,1053,2025-01-15,2025-02-14,30,16041.0,2045.0,18086.0
607,607,1043,2025-01-16,2025-03-02,45,25202.0,9544.0,34746.0
608,608,1094,2025-01-17,2025-02-16,30,37554.0,7650.0,45204.0
609,609,1125,2025-01-15,2025-03-01,45,10391.0,1738.0,12129.0
610,610,1118,2025-01-17,2025-02-01,15,83373.0,11936.0,95309.0
611,611,1096,2025-01-17,2025-02-16,30,40614.0,13118.0,53732.0
612,612,1105,2025-01-15,2025-02-14,30,11966.0,3302.0,15268.0
613,613,1038,2025-01-16,2025-01-31,15,24740.0,7636.0,32376.0
614,614,1090,2025-01-15,2025-02-14,30,12193.0,4059.0,16252.0
615,615,1018,2025-01-15,2025-02-14,30,32835.0,9772.0,42607.0
616,616,1022,2025-01-16,2025-02-15,30,76688.0,10834.0,87522.0
617,617,1058,2025-01-15,2025-03-01,45,11558.0,1832.0,13390.0
618,618,1106,2025-01-16,2025-02-15,30,13495.0,2515.0,16010.0
619,619,1110,2025-01-17,2025-02-16,30,40548.0,12624.0,53172.0
620,620,1087,2025-01-16,2025-01-31,15,11901.0,1791.0,13692.0
621,621,1122,2025-01-18,2025-03-04,45,40818.0,7209.0,48027.0
622,622,1103,2025-01-17,2025-02-01,15,25302.0,5308.0,30610.0
623,623,1100,2025-01-16,2025-02-15,30,35068.0,12647.0,47715.0
624,624,1083,2025-01-16,2025-03-02,45,23316.0,6875.0,30191.0
625,625,1010,2025-01-17,2025-03-03,45,27354.0,7465.0,34819.0
626,626,1116,2025-01-16,2025-01-31,15,12152.0,2560.0,14712.0
627,627,1121,2025-01-18,2025-02-17,30,98013.0,18163.0,116176.0
628,628,1004,2025-01-16,2025-02-15,30,13092.0,2796.0,15888.0
629,629,1117,2025-01-17,2025-02-16,30,23474.0,8919.0,32393.0
630,630,1032,2025-01-16,2025-01-31,15,14023.0,4080.0,18103.0
631,631,1062,2025-01-17,2025-02-01,15,37684.0,14225.0,51909.0
632,632,1068,2025-01-16,2025-01-31,15,13307.0,3603.0,16910.0
633,633,1003,2025-01-20,2025-03-06,45,73240.0,13491.0,86731.0
634,634,1117,2025-01-18,2025-03-04,45,69180.0,25789.0,94969.0
635,635,1004,2025-01-16,2025-02-15,30,17932.0,4215.0,22147.0
636,636,1061,2025-01-16,2025-02-15,30,12713.0,3000.0,15713.0
637,637,1125,2025-01-18,2025-02-17,30,53691.0,15503.0,69194.0
638,638,1095,2025-01-16,2025-02-15,30,10899.0,3666.0,14565.0
639,639,1109,2025-01-20,2025-02-19,30,61370.0,9643.0,71013.0
640,640,1031,2025-01-17,2025-02-16,30,53098.0,14837.0,67935.0
641,641,1117,2025-01-18,2025-02-02,15,55056.0,18577.0,73633.0
642,642,1122,2025-01-18,2025-02-02,15,52974.0,17111.0,70085.0
643,643,1064,2025-01-20,2025-02-04,15,62095.0,10248.0,72343.0
644,644,1003,2025-01-16,2025-02-15,30,20274.0,2799.0,23073.0
645,645,1026,2025-01-16,2025-02-15,30,19090.0,5538.0,24628.0
646,646,1008,2025-01-16,2025-02-15,30,33878.0,10357.0,44235.0
647,647,1100,2025-01-17,2025-02-16,30,21444.0,6827.0,28271.0
648,648,1085,2025-01-17,2025-02-01,15,28138.0,10389.0,38527.0
649,649,1018,2025-01-16,2025-02-15,30,13346.0,1808.0,15154.0
650,650,1041,2025-01-18,2025-03-04,45,71403.0,13912.0,85315.0
651,651,1119,2025-01-20,2025-02-19,30,58760.0,13062.0,71822.0
652,652,1094,2025-01-17,2025-02-16,30,37932.0,5485.0,43417.0
653,653,1122,2025-01-16,2025-02-15,30,17081.0,5826.0,22907.0
654,654,1024,2025-01-17,2025-02-16,30,37298.0,12626.0,49924.0
655,655,1029,2025-01-19,2025-03-05,45,66040.0,17163.0,83203.0
656,656,1045,2025-01-16,2025-02-15,30,18111.0,2910.0,21021.0
657,657,1012,2025-01-16,2025-02-15,30,26011.0,7470.0,33481.0
658,658,1027,2025-01-18,2025-02-02,15,96000.0,16420.0,112420.0
659,659,1014,2025-01-16,2025-01-31,15,12782.0,2099.0,14881.0
660,660,1053,2025-01-16,2025-03-02,45,17623.0,5752.0,23375.0
661,661,1013,2025-01-17,2025-02-16,30,37658.0,10571.0,48229.0
662,662,1058,2025-01-18,2025-02-17,30,96885.0,23521.0,120406.0
663,663,1041,2025-01-18,2025-02-02,15,35781.0,8169.0,43950.0
664,664,1010,2025-01-16,2025-03-02,45,13107.0,4618.0,17725.0
665,665,1077,2025-01-19,2025-02-03,15,71344.0,21455.0,92799.0
666,666,1078,2025-01-19,2025-02-18,30,90492.0,20448.0,110940.0
667,667,1027,2025-01-16,2025-02-15,30,26533.0,6929.0,33462.0
668,668,1085,2025-01-17,2025-02-16,30,55104.0,20763.0,75867.0
669,669,1074,2025-01-16,2025-02-15,30,12081.0,3537.0,15618.0
670,670,1106,2025-01-17,2025-02-16,30,12289.0,2383.0,14672.0
671,671,1038,2025-01-18,2025-02-02,15,38578.0,10395.0,48973.0
672,672,1101,2025-01-18,2025-03-04,45,50998.0,16032.0,67030.0
673,673,1024,2025-01-18,2025-02-17,30,27432.0,4433.0,31865.0
674,674,1006,2025-01-18,2025-03-04,45,26674.0,5879.0,32553.0
675,675,1097,2025-01-18,2025-02-17,30,25216.0,7168.0,32384.0
676,676,1104,2025-01-17,2025-02-16,30,18922.0,6305.0,25227.0
677,677,1105,2025-01-21,2025-03-07,45,78685.0,20872.0,99557.0
678,678,1120,2025-01-21,2025-03-07,45,87335.0,22483.0,109818.0
679,679,1092,2025-01-20,2025-02-04,15,58288.0,14119.0,72407.0
680,680,1074,2025-01-18,2025-03-04,45,27380.0,8731.0,36111.0
681,681,1022,2025-01-18,2025-02-17,30,36882.0,6360.0,43242.0
682,682,1055,2025-01-19,2025-02-18,30,72162.0,13039.0,85201.0
683,683,1077,2025-01-19,2025-02-03,15,38706.0,6568.0,45274.0
684,684,1009,2025-01-20,2025-02-04,15,48544.0,8900.0,57444.0
685,685,1118,2025-01-18,2025-02-17,30,26822.0,8064.0,34886.0
686,686,1067,2025-01-19,2025-02-03,15,70137.0,17335.0,87472.0
687,687,1124,2025-01-17,2025-02-16,30,29088.0,8941.0,38029.0
688,688,1013,2025-01-20,2025-03-06,45,96852.0,19418.0,116270.0
689,689,1084,2025-01-20,2025-03-06,45,134608.0,34650.0,169258.0
690,690,1036,2025-01-18,2025-02-17,30,35200.0,12434.0,47634.0
691,691,1113,2025-01-18,2025-03-04,45,23644.0,6868.0,30512.0
692,692,1118,2025-01-17,2025-02-16,30,13238.0,2549.0,15787.0
693,693,1108,2025-01-18,2025-02-02,15,25774.0,7161.0,32935.0
694,694,1112,2025-01-19,2025-02-18,30,51531.0,9387.0,60918.0
695,695,1094,2025-01-17,2025-02-16,30,12784.0,2284.0,15068.0
696,696,1028,2025-01-18,2025-02-17,30,23540.0,6554.0,30094.0
697,697,1008,2025-01-18,2025-02-17,30,46704.0,17417.0,64121.0
698,698,1065,2025-01-17,2025-02-16,30,18253.0,2197.0,20450.0
699,699,1113,2025-01-19,2025-02-03,15,36246.0,8107.0,44353.0
700,700,1059,2025-01-19,2025-02-18,30,94602.0,21897.0,116499.0
701,701,1051,2025-01-18,2025-02-02,15,23770.0,2890.0,26660.0
702,702,1048,2025-01-17,2025-02-16,30,19610.0,2505.0,22115.0
703,703,1045,2025-01-18,2025-02-17,30,33120.0,8118.0,41238.0
704,704,1089,2025-01-20,2025-02-04,15,51416.0,15735.0,67151.0
705,705,1028,2025-01-17,2025-02-16,30,13719.0,5079.0,18798.0
706,706,1035,2025-01-18,2025-02-17,30,45004.0,14070.0,59074.0
707,707,1061,2025-01-22,2025-02-21,30,116605.0,15315.0,131920.0
708,708,1104,2025-01-19,2025-02-03,15,53684.0,14230.0,67914.0
709,709,1036,2025-01-20,2025-02-19,30,76146.0,28713.0,104859.0
710,710,1087,2025-01-19,2025-02-18,30,25272.0,8399.0,33671.0
711,711,1001,2025-01-19,2025-02-03,15,40100.0,11704.0,51804.0
712,712,1078,2025-01-20,2025-02-19,30,50715.0,10137.0,60852.0
713,713,1044,2025-01-20,2025-02-04,15,41064.0,15191.0,56255.0
714,714,1115,2025-01-19,2025-03-05,45,50154.0,15955.0,66109.0
715,715,1031,2025-01-18,2025-02-17,30,20714.0,7003.0,27717.0
716,716,1088,2025-01-20,2025-02-19,30,68679.0,19827.0,88506.0
717,717,1038,2025-01-18,2025-02-17,30,11775.0,3788.0,15563.0
718,718,1074,2025-01-19,2025-02-03,15,28398.0,4476.0,32874.0
719,719,1088,2025-01-18,2025-02-17,30,33090.0,5740.0,38830.0
720,720,1109,2025-01-20,2025-03-06,45,52722.0,7136.0,59858.0
721,721,1038,2025-01-20,2025-02-19,30,34764.0,11079.0,45843.0
722,722,1024,2025-01-18,2025-02-17,30,13265.0,3722.0,16987.0
