booking_id,customer_id,customer_segment,check_in_date,check_out_date,room_type,rooms_booked,room_rate_jpy
389,1123,Leisure,2025-01-09,2025-01-10,Suite,1,28124.0
390,1037,Corporate,2025-01-09,2025-01-11,Standard,1,13488.0
391,1062,Leisure,2025-01-09,2025-01-12,Deluxe,1,18190.0
392,1087,Travel Agency,2025-01-09,2025-01-13,Standard,1,12574.0
393,1045,Leisure,2025-01-09,2025-01-13,Deluxe,1,19142.0
394,1045,Leisure,2025-01-10,2025-01-11,Standard,1,12135.0
395,1035,Travel Agency,2025-01-10,2025-01-13,Family,1,26152.0
396,1079,Corporate,2025-01-10,2025-01-13,Family,1,29001.0
397,1030,Corporate,2025-01-10,2025-01-11,Deluxe,1,19271.0
398,1013,Leisure,2025-01-10,2025-01-12,Standard,1,12244.0
399,1084,Event Group,2025-01-10,2025-01-11,Deluxe,1,19255.0
400,1026,Leisure,2025-01-10,2025-01-14,Family,1,25136.0
401,1084,Corporate,2025-01-10,2025-01-11,Deluxe,1,20747.0
402,1120,Leisure,2025-01-10,2025-01-12,Deluxe,1,19315.0
403,1005,Leisure,2025-01-10,2025-01-14,Standard,1,13884.0
404,1120,Leisure,2025-01-10,2025-01-12,Family,1,21279.0
405,1078,Corporate,2025-01-10,2025-01-14,Deluxe,1,19605.0
406,1083,Corporate,2025-01-10,2025-01-15,Standard,1,12849.0
407,1025,Event Group,2025-01-10,2025-01-12,Deluxe,1,19381.0
408,1083,Leisure,2025-01-10,2025-01-11,Suite,1,29870.0
409,1097,Leisure,2025-01-10,2025-01-11,Standard,1,12982.0
410,1052,Leisure,2025-01-10,2025-01-12,Standard,1,11382.0
411,1018,Corporate,2025-01-10,2025-01-12,Suite,1,31400.0
412,1050,Corporate,2025-01-10,2025-01-14,Standard,1,12085.0
413,1002,Event Group,2025-01-10,2025-01-13,Standard,1,12130.0
414,1086,Corporate,2025-01-10,2025-01-12,Standard,1,14186.0
415,1091,Leisure,2025-01-10,2025-01-11,Standard,1,10501.0
416,1121,Leisure,2025-01-10,2025-01-13,Deluxe,1,18350.0
417,1096,Corporate,2025-01-10,2025-01-12,Standard,1,13040.0
418,1117,Leisure,2025-01-10,2025-01-12,Family,1,26169.0
419,1097,Leisure,2025-01-10,2025-01-12,Standard,1,12800.0
420,1068,Leisure,2025-01-10,2025-01-13,Deluxe,1,19488.0
421,1065,Leisure,2025-01-10,2025-01-11,Deluxe,1,20116.0
422,1110,Corporate,2025-01-10,2025-01-12,Standard,1,13132.0
423,1066,Corporate,2025-01-10,2025-01-11,Deluxe,1,17843.0
424,1054,Corporate,2025-01-10,2025-01-11,Standard,1,12429.0
425,1051,Leisure,2025-01-10,2025-01-11,Standard,1,13218.0
426,1010,Corporate,2025-01-10,2025-01-11,Standard,1,11130.0
427,1009,Corporate,2025-01-10,2025-01-11,Standard,1,15012.0
428,1024,Corporate,2025-01-10,2025-01-12,Family,1,25126.0
429,1115,Event Group,2025-01-10,2025-01-13,Deluxe,1,17465.0
430,1049,Travel Agency,2025-01-10,2025-01-14,Standard,1,11811.0
431,1016,Travel Agency,2025-01-10,2025-01-15,Standard,1,13997.0
432,1094,Leisure,2025-01-10,2025-01-12,Standard,1,14139.0
433,1093,Travel Agency,2025-01-10,2025-01-13,Family,1,27536.0
434,1032,Travel Agency,2025-01-10,2025-01-12,Deluxe,1,18179.0
435,1005,Corporate,2025-01-10,2025-01-11,Standard,1,13870.0
436,1114,Travel Agency,2025-01-10,2025-01-12,Suite,1,29102.0
437,1087,Corporate,2025-01-10,2025-01-11,Family,1,23471.0
438,1052,Travel Agency,2025-01-10,2025-01-11,Deluxe,1,17509.0
439,1038,Travel Agency,2025-01-10,2025-01-12,Standard,1,12741.0
440,1074,Leisure,2025-01-10,2025-01-14,Standard,1,12101.0
441,1085,Leisure,2025-01-10,2025-01-13,Deluxe,1,18138.0
442,1072,Corporate,2025-01-10,2025-01-12,Deluxe,1,19176.0
443,1064,Travel Agency,2025-01-10,2025-01-14,Family,1,23799.0
444,1049,Leisure,2025-01-10,2025-01-11,Standard,1,11890.0
445,1097,Leisure,2025-01-10,2025-01-11,Suite,1,33682.0
446,1110,Corporate,2025-01-10,2025-01-11,Deluxe,1,19553.0
447,1072,Travel Agency,2025-01-10,2025-01-13,Deluxe,1,14834.0
448,1058,Corporate,2025-01-11,2025-01-13,Deluxe,1,18111.0
449,1025,Leisure,2025-01-11,2025-01-12,Suite,1,33115.0
450,1103,Leisure,2025-01-11,2025-01-13,Standard,1,13031.0
451,1062,Leisure,2025-01-11,2025-01-14,Deluxe,1,18541.0
452,1025,Corporate,2025-01-11,2025-01-15,Standard,1,13237.0
453,1062,Event Group,2025-01-11,2025-01-12,Family,1,24544.0
454,1042,Leisure,2025-01-11,2025-01-14,Family,1,24108.0
455,1046,Leisure,2025-01-11,2025-01-13,Suite,1,33352.0
456,1093,Travel Agency,2025-01-11,2025-01-13,Standard,1,10868.0
457,1048,Travel Agency,2025-01-11,2025-01-14,Standard,1,13037.0
458,1071,Travel Agency,2025-01-11,2025-01-12,Standard,1,12640.0
459,1020,Leisure,2025-01-11,2025-01-13,Family,1,24935.0
460,1121,Leisure,2025-01-11,2025-01-12,Standard,1,12684.0
461,1124,Travel Agency,2025-01-11,2025-01-12,Deluxe,1,20261.0
462,1018,Leisure,2025-01-11,2025-01-14,Deluxe,1,18252.0
463,1070,Travel Agency,2025-01-11,2025-01-13,Deluxe,1,17036.0
464,1105,Leisure,2025-01-11,2025-01-16,Family,1,25722.0
465,1108,Leisure,2025-01-11,2025-01-14,Deluxe,1,17910.0
466,1008,Corporate,2025-01-11,2025-01-12,Deluxe,1,18717.0
467,1062,Leisure,2025-01-11,2025-01-14,Deluxe,1,19993.0
468,1093,Leisure,2025-01-11,2025-01-12,Deluxe,1,18171.0
469,1105,Corporate,2025-01-11,2025-01-16,Standard,1,12748.0
470,1068,Event Group,2025-01-11,2025-01-13,Deluxe,1,19816.0
471,1105,Leisure,2025-01-11,2025-01-12,Standard,1,14694.0
472,1032,Corporate,2025-01-11,2025-01-14,Standard,1,13735.0
473,1109,Leisure,2025-01-11,2025-01-12,Family,1,24732.0
474,1049,Leisure,2025-01-11,2025-01-16,Standard,1,13661.0
475,1022,Corporate,2025-01-11,2025-01-12,Deluxe,1,18697.0
476,1125,Leisure,2025-01-11,2025-01-14,Standard,1,11289.0
477,1028,Corporate,2025-01-11,2025-01-13,Standard,1,15080.0
478,1088,Leisure,2025-01-11,2025-01-14,Family,1,24692.0
479,1005,Leisure,2025-01-11,2025-01-15,Family,1,29857.0
480,1106,Corporate,2025-01-11,2025-01-15,Standard,1,12800.0
481,1021,Corporate,2025-01-11,2025-01-13,Deluxe,1,19192.0
482,1050,Travel Agency,2025-01-11,2025-01-13,Deluxe,1,17588.0
483,1093,Event Group,2025-01-11,2025-01-12,Deluxe,1,16754.0
484,1010,Leisure,2025-01-11,2025-01-14,Standard,1,13251.0
485,1004,Event Group,2025-01-12,2025-01-15,Standard,1,11260.0
486,1030,Leisure,2025-01-12,2025-01-15,Deluxe,1,19933.0
487,1011,Leisure,2025-01-12,2025-01-16,Standard,1,12014.0
488,1010,Corporate,2025-01-12,2025-01-13,Suite,1,28776.0
489,1041,Leisure,2025-01-12,2025-01-13,Standard,1,11543.0
490,1057,Event Group,2025-01-12,2025-01-13,Standard,1,11412.0
491,1072,Corporate,2025-01-12,2025-01-13,Standard,1,13073.0
492,1071,Corporate,2025-01-12,2025-01-13,Deluxe,1,19884.0
493,1050,Leisure,2025-01-12,2025-01-14,Standard,1,12019.0
494,1032,Leisure,2025-01-12,2025-01-15,Suite,1,33613.0
495,1064,Leisure,2025-01-12,2025-01-13,Deluxe,1,19201.0
496,1039,Corporate,2025-01-12,2025-01-13,Standard,1,13306.0
497,1077,Corporate,2025-01-12,2025-01-13,Deluxe,1,18444.0
498,1001,Corporate,2025-01-12,2025-01-14,Deluxe,1,20461.0
499,1043,Leisure,2025-01-12,2025-01-13,Family,1,25903.0
500,1077,Leisure,2025-01-12,2025-01-15,Standard,1,11797.0
501,1124,Event Group,2025-01-12,2025-01-13,Standard,1,12917.0
502,1082,Leisure,2025-01-12,2025-01-13,Standard,1,13487.0
503,1051,Corporate,2025-01-12,2025-01-14,Deluxe,1,16471.0
504,1070,Corporate,2025-01-12,2025-01-16,Standard,1,13959.0
505,1027,Corporate,2025-01-12,2025-01-15,Standard,1,12304.0
506,1105,Leisure,2025-01-12,2025-01-13,Standard,1,10253.0
507,1033,Leisure,2025-01-12,2025-01-15,Suite,1,33603.0
508,1010,Travel Agency,2025-01-12,2025-01-15,Deluxe,1,19359.0
509,1112,Leisure,2025-01-12,2025-01-14,Standard,1,10409.0
510,1047,Travel Agency,2025-01-12,2025-01-14,Deluxe,1,17685.0
511,1032,Leisure,2025-01-12,2025-01-15,Deluxe,1,19008.0
512,1006,Leisure,2025-01-12,2025-01-14,Deluxe,1,18037.0
513,1102,Leisure,2025-01-12,2025-01-14,Deluxe,1,19693.0
514,1066,Corporate,2025-01-12,2025-01-13,Standard,1,12462.0
515,1060,Leisure,2025-01-12,2025-01-14,Deluxe,1,18658.0
516,1045,Leisure,2025-01-12,2025-01-14,Suite,1,34653.0
517,1107,Corporate,2025-01-12,2025-01-14,Family,1,26053.0
518,1059,Corporate,2025-01-12,2025-01-13,Family,1,24889.0
519,1058,Leisure,2025-01-12,2025-01-14,Suite,1,35570.0
520,1015,Travel Agency,2025-01-12,2025-01-13,Standard,1,13582.0
521,1095,Corporate,2025-01-12,2025-01-13,Standard,1,13372.0
522,1072,Corporate,2025-01-12,2025-01-13,Standard,1,10431.0
523,1085,Travel Agency,2025-01-12,2025-01-14,Standard,1,12204.0
524,1026,Leisure,2025-01-12,2025-01-13,Standard,1,12177.0
525,1091,Corporate,2025-01-12,2025-01-14,Standard,1,12829.0
526,1112,Corporate,2025-01-12,2025-01-13,Suite,1,34230.0
527,1063,Corporate,2025-01-12,2025-01-14,Deluxe,1,20055.0
528,1079,Leisure,2025-01-12,2025-01-14,Deluxe,1,19840.0
529,1087,Leisure,2025-01-12,2025-01-13,Standard,1,12049.0
530,1011,Leisure,2025-01-12,2025-01-13,Deluxe,1,18637.0
531,1019,Leisure,2025-01-13,2025-01-14,Standard,1,11876.0
532,1082,Corporate,2025-01-13,2025-01-15,Deluxe,1,17697.0
533,1023,Event Group,2025-01-13,2025-01-17,Deluxe,1,19030.0
534,1007,Corporate,2025-01-13,2025-01-15,Deluxe,1,17764.0
535,1025,Leisure,2025-01-13,2025-01-18,Family,1,27337.0
536,1054,Leisure,2025-01-13,2025-01-18,Suite,1,28288.0
537,1073,Corporate,2025-01-13,2025-01-15,Deluxe,1,18471.0
538,1022,Corporate,2025-01-13,2025-01-16,Standard,1,12455.0
539,1064,Travel Agency,2025-01-13,2025-01-15,Suite,1,35361.0
540,1047,Corporate,2025-01-13,2025-01-14,Deluxe,1,18831.0
541,1057,Travel Agency,2025-01-13,2025-01-16,Deluxe,1,15693.0
542,1039,Corporate,2025-01-13,2025-01-18,Deluxe,1,19584.0
543,1111,Corporate,2025-01-13,2025-01-14,Family,1,22342.0
544,1104,Event Group,2025-01-13,2025-01-15,Suite,1,32504.0
545,1079,Travel Agency,2025-01-13,2025-01-16,Deluxe,1,17331.0
546,1008,Corporate,2025-01-13,2025-01-14,Deluxe,1,18670.0
547,1022,Leisure,2025-01-13,2025-01-15,Deluxe,1,19365.0
548,1116,Corporate,2025-01-13,2025-01-16,Standard,1,12433.0
549,1101,Event Group,2025-01-13,2025-01-14,Deluxe,1,21291.0
550,1017,Corporate,2025-01-13,2025-01-14,Standard,1,11773.0
551,1098,Travel Agency,2025-01-13,2025-01-16,Standard,1,11344.0
552,1049,Corporate,2025-01-13,2025-01-15,Suite,1,29761.0
553,1012,Travel Agency,2025-01-13,2025-01-15,Standard,1,11598.0
554,1063,Leisure,2025-01-13,2025-01-16,Standard,1,13449.0
555,1094,Travel Agency,2025-01-13,2025-01-14,Standard,1,11873.0
556,1102,Leisure,2025-01-13,2025-01-18,Standard,1,12009.0
557,1028,Leisure,2025-01-13,2025-01-14,Deluxe,1,15688.0
558,1110,Corporate,2025-01-13,2025-01-14,Deluxe,1,17655.0
559,1007,Leisure,2025-01-13,2025-01-14,Deluxe,1,18172.0
560,1021,Travel Agency,2025-01-13,2025-01-15,Standard,1,14968.0
561,1026,Event Group,2025-01-13,2025-01-14,Standard,1,12888.0
562,1113,Travel Agency,2025-01-13,2025-01-17,Family,1,23980.0
563,1048,Corporate,2025-01-13,2025-01-16,Standard,1,14603.0
564,1097,Corporate,2025-01-13,2025-01-15,Deluxe,1,16732.0
565,1001,Leisure,2025-01-13,2025-01-16,Standard,1,11494.0
566,1002,Leisure,2025-01-13,2025-01-14,Standard,1,11560.0
567,1055,Event Group,2025-01-13,2025-01-16,Deluxe,1,18205.0
568,1014,Corporate,2025-01-13,2025-01-15,Deluxe,1,20657.0
569,1100,Corporate,2025-01-13,2025-01-17,Standard,1,13625.0
570,1073,Leisure,2025-01-13,2025-01-17,Suite,1,31771.0
571,1093,Leisure,2025-01-13,2025-01-16,Standard,1,12308.0
572,1028,Leisure,2025-01-14,2025-01-16,Family,1,28572.0
573,1124,Travel Agency,2025-01-14,2025-01-15,Standard,1,11807.0
574,1083,Corporate,2025-01-14,2025-01-17,Standard,1,12118.0
575,1089,Leisure,2025-01-14,2025-01-16,Standard,1,11278.0
576,1027,Travel Agency,2025-01-14,2025-01-17,Standard,1,11550.0
577,1115,Travel Agency,2025-01-14,2025-01-16,Deluxe,1,18261.0
578,1031,Leisure,2025-01-14,2025-01-15,Suite,1,33028.0
579,1120,Leisure,2025-01-14,2025-01-16,Deluxe,1,22691.0
580,1054,Travel Agency,2025-01-14,2025-01-16,Standard,1,12234.0
581,1003,Travel Agency,2025-01-14,2025-01-17,Standard,1,14315.0
582,1119,Corporate,2025-01-14,2025-01-15,Deluxe,1,17687.0
583,1054,Leisure,2025-01-14,2025-01-17,Standard,1,11825.0
584,1069,Leisure,2025-01-14,2025-01-16,Standard,1,11787.0
585,1104,Corporate,2025-01-14,2025-01-15,Deluxe,1,17410.0
586,1098,Leisure,2025-01-14,2025-01-15,Standard,1,12602.0
587,1109,Corporate,2025-01-14,2025-01-17,Suite,1,30879.0
588,1015,Event Group,2025-01-14,2025-01-15,Standard,1,11097.0
589,1016,Corporate,2025-01-14,2025-01-16,Standard,1,12563.0
590,1064,Corporate,2025-01-14,2025-01-15,Standard,1,10990.0
591,1017,Travel Agency,2025-01-14,2025-01-16,Family,1,25077.0
592,1016,Leisure,2025-01-14,2025-01-18,Deluxe,1,17525.0
593,1092,Travel Agency,2025-01-14,2025-01-15,Suite,1,32071.0
594,1066,Leisure,2025-01-14,2025-01-16,Family,1,26028.0
595,1014,Leisure,2025-01-14,2025-01-16,Standard,1,12127.0
596,1095,Corporate,2025-01-14,2025-01-17,Family,1,26448.0
597,1050,Travel Agency,2025-01-14,2025-01-15,Deluxe,1,18457.0
598,1005,Event Group,2025-01-14,2025-01-15,Family,1,27585.0
599,1054,Travel Agency,2025-01-14,2025-01-18,Deluxe,1,17266.0
600,1074,Travel Agency,2025-01-14,2025-01-15,Family,1,26165.0
601,1006,Travel Agency,2025-01-14,2025-01-16,Standard,1,13435.0
602,1037,Leisure,2025-01-14,2025-01-15,Family,1,28602.0
603,1038,Corporate,2025-01-14,2025-01-15,Suite,1,29819.0
604,1060,Leisure,2025-01-14,2025-01-15,Deluxe,1,18779.0
605,1070,Event Group,2025-01-14,2025-01-19,Standard,1,12916.0
606,1053,Corporate,2025-01-14,2025-01-15,Deluxe,1,16041.0
607,1043,Leisure,2025-01-14,2025-01-16,Standard,1,12601.0
608,1094,Travel Agency,2025-01-14,2025-01-17,Standard,1,12518.0
609,1125,Event Group,2025-01-14,2025-01-15,Standard,1,10391.0
610,1118,Corporate,2025-01-14,2025-01-17,Family,1,27791.0
611,1096,Leisure,2025-01-14,2025-01-17,Standard,1,13538.0
612,1105,Corporate,2025-01-14,2025-01-15,Standard,1,11966.0
613,1038,Corporate,2025-01-14,2025-01-16,Standard,1,12370.0
614,1090,Travel Agency,2025-01-14,2025-01-15,Standard,1,12193.0
615,1018,Leisure,2025-01-14,2025-01-15,Suite,1,32835.0
616,1022,Corporate,2025-01-14,2025-01-16,Suite,1,38344.0
617,1058,Corporate,2025-01-14,2025-01-15,Standard,1,11558.0
618,1106,Corporate,2025-01-15,2025-01-16,Standard,1,13495.0
619,1110,Corporate,2025-01-15,2025-01-17,Deluxe,1,20274.0
620,1087,Corporate,2025-01-15,2025-01-16,Standard,1,11901.0
621,1122,Corporate,2025-01-15,2025-01-18,Standard,1,13606.0
622,1103,Travel Agency,2025-01-15,2025-01-17,Standard,1,12651.0
623,1100,Corporate,2025-01-15,2025-01-16,Suite,1,35068.0
624,1083,Travel Agency,2025-01-15,2025-01-16,Family,1,23316.0
625,1010,Travel Agency,2025-01-15,2025-01-17,Standard,1,13677.0
626,1116,Travel Agency,2025-01-15,2025-01-16,Standard,1,12152.0
627,1121,Corporate,2025-01-15,2025-01-18,Suite,1,32671.0
628,1004,Leisure,2025-01-15,2025-01-16,Standard,1,13092.0
629,1117,Leisure,2025-01-15,2025-01-17,Standard,1,11737.0
630,1032,Travel Agency,2025-01-15,2025-01-16,Standard,1,14023.0
631,1062,Travel Agency,2025-01-15,2025-01-17,Deluxe,1,18842.0
632,1068,Corporate,2025-01-15,2025-01-16,Standard,1,13307.0
633,1003,Leisure,2025-01-15,2025-01-20,Standard,1,14648.0
634,1117,Leisure,2025-01-15,2025-01-18,Family,1,23060.0
635,1004,Corporate,2025-01-15,2025-01-16,Deluxe,1,17932.0
636,1061,Travel Agency,2025-01-15,2025-01-16,Standard,1,12713.0
637,1125,Event Group,2025-01-15,2025-01-18,Deluxe,1,17897.0
638,1095,Corporate,2025-01-15,2025-01-16,Standard,1,10899.0
639,1109,Corporate,2025-01-15,2025-01-20,Standard,1,12274.0
640,1031,Event Group,2025-01-15,2025-01-17,Family,1,26549.0
641,1117,Leisure,2025-01-15,2025-01-18,Deluxe,1,18352.0
642,1122,Leisure,2025-01-15,2025-01-18,Deluxe,1,17658.0
643,1064,Travel Agency,2025-01-15,2025-01-20,Standard,1,12419.0
644,1003,Corporate,2025-01-15,2025-01-16,Deluxe,1,20274.0
645,1026,Travel Agency,2025-01-15,2025-01-16,Deluxe,1,19090.0
646,1008,Corporate,2025-01-15,2025-01-16,Suite,1,33878.0
647,1100,Travel Agency,2025-01-15,2025-01-17,Standard,1,10722.0
648,1085,Leisure,2025-01-15,2025-01-17,Standard,1,14069.0
649,1018,Corporate,2025-01-15,2025-01-16,Standard,1,13346.0
650,1041,Leisure,2025-01-15,2025-01-18,Family,1,23801.0
651,1119,Leisure,2025-01-15,2025-01-20,Standard,1,11752.0
652,1094,Leisure,2025-01-15,2025-01-17,Deluxe,1,18966.0
653,1122,Leisure,2025-01-15,2025-01-16,Deluxe,1,17081.0
654,1024,Travel Agency,2025-01-15,2025-01-17,Deluxe,1,18649.0
655,1029,Event Group,2025-01-15,2025-01-19,Deluxe,1,16510.0
656,1045,Leisure,2025-01-15,2025-01-16,Deluxe,1,18111.0
657,1012,Travel Agency,2025-01-15,2025-01-16,Family,1,26011.0
658,1027,Leisure,2025-01-15,2025-01-18,Suite,1,32000.0
659,1014,Corporate,2025-01-15,2025-01-16,Standard,1,12782.0
660,1053,Leisure,2025-01-15,2025-01-16,Deluxe,1,17623.0
661,1013,Leisure,2025-01-15,2025-01-17,Deluxe,1,18829.0
662,1058,Leisure,2025-01-15,2025-01-18,Suite,1,32295.0
663,1041,Corporate,2025-01-15,2025-01-18,Standard,1,11927.0
664,1010,Leisure,2025-01-15,2025-01-16,Standard,1,13107.0
665,1077,Corporate,2025-01-15,2025-01-19,Deluxe,1,17836.0
666,1078,Leisure,2025-01-15,2025-01-19,Family,1,22623.0
667,1027,Corporate,2025-01-15,2025-01-16,Family,1,26533.0
668,1085,Leisure,2025-01-15,2025-01-17,Family,1,27552.0
669,1074,Corporate,2025-01-15,2025-01-16,Standard,1,12081.0
670,1106,Corporate,2025-01-16,2025-01-17,Standard,1,12289.0
671,1038,Corporate,2025-01-16,2025-01-18,Deluxe,1,19289.0
672,1101,Corporate,2025-01-16,2025-01-18,Family,1,25499.0
673,1024,Leisure,2025-01-16,2025-01-18,Standard,1,13716.0
674,1006,Corporate,2025-01-16,2025-01-18,Standard,1,13337.0
675,1097,Corporate,2025-01-16,2025-01-18,Standard,1,12608.0
676,1104,Leisure,2025-01-16,2025-01-17,Deluxe,1,18922.0
677,1105,Leisure,2025-01-16,2025-01-21,Deluxe,1,15737.0
678,1120,Leisure,2025-01-16,2025-01-21,Deluxe,1,17467.0
679,1092,Leisure,2025-01-16,2025-01-20,Standard,1,14572.0
680,1074,Leisure,2025-01-16,2025-01-18,Standard,1,13690.0
681,1022,Corporate,2025-01-16,2025-01-18,Deluxe,1,18441.0
682,1055,Corporate,2025-01-16,2025-01-19,Family,1,24054.0
683,1077,Corporate,2025-01-16,2025-01-19,Standard,1,12902.0
684,1009,Travel Agency,2025-01-16,2025-01-20,Standard,1,12136.0
685,1118,Leisure,2025-01-16,2025-01-18,Standard,1,13411.0
686,1067,Leisure,2025-01-16,2025-01-19,Family,1,23379.0
687,1124,Corporate,2025-01-16,2025-01-17,Suite,1,29088.0
688,1013,Leisure,2025-01-16,2025-01-20,Family,1,24213.0
689,1084,Travel Agency,2025-01-16,2025-01-20,Suite,1,33652.0
690,1036,Corporate,2025-01-16,2025-01-18,Deluxe,1,17600.0
691,1113,Leisure,2025-01-16,2025-01-18,Standard,1,11822.0
692,1118,Travel Agency,2025-01-16,2025-01-17,Standard,1,13238.0
693,1108,Leisure,2025-01-16,2025-01-18,Standard,1,12887.0
694,1112,Corporate,2025-01-16,2025-01-19,Deluxe,1,17177.0
695,1094,Travel Agency,2025-01-16,2025-01-17,Standard,1,12784.0
696,1028,Corporate,2025-01-16,2025-01-18,Standard,1,11770.0
697,1008,Leisure,2025-01-16,2025-01-18,Family,1,23352.0
698,1065,Corporate,2025-01-16,2025-01-17,Deluxe,1,18253.0
699,1113,Leisure,2025-01-16,2025-01-19,Standard,1,12082.0
700,1059,Corporate,2025-01-16,2025-01-19,Suite,1,31534.0
701,1051,Corporate,2025-01-16,2025-01-18,Standard,1,11885.0
702,1048,Corporate,2025-01-16,2025-01-17,Deluxe,1,19610.0
703,1045,Event Group,2025-01-16,2025-01-18,Deluxe,1,16560.0
704,1089,Travel Agency,2025-01-16,2025-01-20,Standard,1,12854.0
705,1028,Corporate,2025-01-16,2025-01-17,Standard,1,13719.0
706,1035,Leisure,2025-01-16,2025-01-18,Family,1,22502.0
707,1061,Leisure,2025-01-17,2025-01-22,Family,1,23321.0
708,1104,Leisure,2025-01-17,2025-01-19,Family,1,26842.0
709,1036,Leisure,2025-01-17,2025-01-20,Family,1,25382.0
710,1087,Leisure,2025-01-17,2025-01-19,Standard,1,12636.0
711,1001,Leisure,2025-01-17,2025-01-19,Deluxe,1,20050.0
712,1078,Travel Agency,2025-01-17,2025-01-20,Deluxe,1,16905.0
713,1044,Leisure,2025-01-17,2025-01-20,Standard,1,13688.0
714,1115,Travel Agency,2025-01-17,2025-01-19,Family,1,25077.0
715,1031,Leisure,2025-01-17,2025-01-18,Deluxe,1,20714.0
716,1088,Travel Agency,2025-01-17,2025-01-20,Family,1,22893.0
717,1038,Leisure,2025-01-17,2025-01-18,Standard,1,11775.0
718,1074,Leisure,2025-01-17,2025-01-19,Standard,1,14199.0
719,1088,Leisure,2025-01-17,2025-01-18,Suite,1,33090.0
720,1109,Travel Agency,2025-01-17,2025-01-20,Deluxe,1,17574.0
721,1038,Leisure,2025-01-17,2025-01-20,Standard,1,11588.0
722,1024,Corporate,2025-01-17,2025-01-18,Standard,1,13265.0
723,1029,Leisure,2025-01-17,2025-01-21,Family,1,22094.0
724,1034,Corporate,2025-01-17,2025-01-20,Standard,1,12865.0
725,1007,Corporate,2025-01-17,2025-01-19,Deluxe,1,17117.0
726,1065,Event Group,2025-01-17,2025-01-19,Family,1,29129.0
727,1053,Leisure,2025-01-17,2025-01-20,Standard,1,13569.0
728,1073,Corporate,2025-01-17,2025-01-21,Standard,1,12969.0
729,1111,Corporate,2025-01-17,2025-01-22,Family,1,27276.0
730,1082,Leisure,2025-01-17,2025-01-20,Deluxe,1,17776.0
731,1100,Corporate,2025-01-17,2025-01-19,Standard,1,12187.0
732,1079,Leisure,2025-01-17,2025-01-20,Standard,1,12687.0
733,1062,Leisure,2025-01-17,2025-01-19,Standard,1,12217.0
734,1042,Corporate,2025-01-17,2025-01-18,Standard,1,12531.0
735,1001,Corporate,2025-01-17,2025-01-19,Deluxe,1,18577.0
736,1050,Leisure,2025-01-17,2025-01-18,Deluxe,1,17968.0
737,1006,Corporate,2025-01-17,2025-01-18,Deluxe,1,19041.0
738,1114,Leisure,2025-01-17,2025-01-18,Standard,1,11894.0
739,1063,Event Group,2025-01-17,2025-01-18,Deluxe,1,17639.0
740,1030,Event Group,2025-01-17,2025-01-18,Standard,1,13546.0
741,1003,Corporate,2025-01-17,2025-01-22,Standard,1,12144.0
742,1113,Leisure,2025-01-17,2025-01-18,Deluxe,1,18162.0
743,1077,Leisure,2025-01-17,2025-01-20,Deluxe,1,18071.0
744,1054,Leisure,2025-01-17,2025-01-20,Family,1,28373.0
745,1090,Corporate,2025-01-17,2025-01-18,Standard,1,12842.0
746,1085,Leisure,2025-01-18,2025-01-19,Deluxe,1,20262.0
747,1066,Leisure,2025-01-18,2025-01-20,Deluxe,1,15651.0
748,1014,Corporate,2025-01-18,2025-01-19,Deluxe,1,19938.0
749,1046,Travel Agency,2025-01-18,2025-01-20,Deluxe,1,20340.0
750,1064,Corporate,2025-01-18,2025-01-19,Deluxe,1,14949.0
751,1012,Leisure,2025-01-18,2025-01-21,Family,1,25332.0
752,1020,Leisure,2025-01-18,2025-01-21,Family,1,25623.0
753,1083,Corporate,2025-01-18,2025-01-21,Family,1,24575.0
